Date,AvgSpeed,Cool,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,lowvis,n_codesum,rain,Year,Month,Week,DayOfWeek
2009-08-29,11.45,0.0,-7.0,51.5,2.0,0.015,31.0,10.9,29.884999999999998,29.21,514.0,1832.0,63.0,69.0,56.0,56.5,0.5,2.0,1.0,2009,8,35,5
2009-08-30,9.9,0.0,-11.0,47.0,6.0,0.005,1.0,8.8,30.134999999999998,29.47,515.0,1831.0,59.0,66.0,51.0,52.5,0.0,0.0,0.0,2009,8,35,6
2009-08-31,6.4,0.0,-10.5,44.0,6.5,0.0,3.5,5.05,30.265,29.575000000000003,516.0,1829.0,58.5,67.5,49.0,52.0,0.0,0.0,0.0,2009,8,36,0
2009-09-01,3.45,0.0,-7.5,48.0,4.5,0.0,5.0,3.25,30.305,29.6,517.0,1827.0,60.5,71.5,48.5,54.0,0.0,0.0,0.0,2009,9,36,1
2009-09-02,4.5,0.0,-5.5,50.5,2.5,0.0,7.0,3.65,30.240000000000002,29.535,518.0,1826.0,62.5,72.5,51.5,56.0,0.0,0.0,0.0,2009,9,36,2
2009-09-03,5.95,1.0,-2.0,54.5,0.0,0.0,5.5,4.95,30.15,29.450000000000003,519.0,1824.0,66.0,75.0,56.5,59.5,0.5,0.5,0.0,2009,9,36,3
2009-09-04,4.25,1.0,-2.0,54.5,0.0,0.0,4.0,3.7,30.145,29.465,520.0,1822.0,66.0,75.0,56.0,59.5,1.0,1.5,0.0,2009,9,36,4
2009-09-05,5.55,2.0,0.0,57.0,0.0,0.0,5.0,4.75,30.200000000000003,29.515,521.0,1821.0,67.0,78.0,55.5,61.5,1.0,2.0,0.0,2009,9,36,5
2009-09-06,5.949999999999999,5.5,3.5,59.0,0.0,0.02,6.5,5.25,30.18,29.494999999999997,522.0,1819.0,70.5,77.0,63.5,63.5,0.5,1.5,0.5,2009,9,36,6
2009-09-07,5.45,4.0,2.0,59.0,0.0,0.0,3.5,6.05,30.09,29.415,523.0,1817.0,69.0,77.0,61.0,62.5,1.0,1.5,0.0,2009,9,37,0
2009-09-08,7.65,4.5,3.5,61.0,0.0,0.0,3.5,6.75,30.060000000000002,29.384999999999998,524.0,1815.0,69.5,78.0,61.0,64.0,0.5,1.0,0.0,2009,9,37,1
2009-09-09,7.050000000000001,7.5,6.5,63.0,0.0,0.0,6.5,6.449999999999999,30.130000000000003,29.445,525.0,1814.0,72.5,77.5,66.5,65.5,1.0,2.0,0.0,2009,9,37,2
2009-09-10,7.05,8.0,7.0,62.0,0.0,0.0,6.5,6.3,30.185000000000002,29.509999999999998,526.0,1812.0,73.0,80.5,64.5,65.5,1.0,2.0,0.0,2009,9,37,3
2009-09-11,6.15,6.0,6.0,59.0,0.0,0.0,7.5,5.75,30.16,29.465,527.0,1810.0,71.0,79.0,62.5,63.5,0.5,0.5,0.0,2009,9,37,4
2009-09-12,4.65,4.5,4.5,60.5,0.0,0.0,4.5,3.45,30.130000000000003,29.439999999999998,528.0,1809.0,69.5,78.5,59.5,63.5,1.0,2.5,0.0,2009,9,37,5
2009-09-13,3.6,3.5,3.5,54.5,0.0,0.005,7.0,2.0,30.115000000000002,29.42,529.0,1807.0,68.5,79.5,57.5,60.5,1.0,2.0,0.0,2009,9,37,6
2009-09-14,2.4000000000000004,6.5,7.5,55.5,0.0,0.0,23.0,0.6000000000000001,30.060000000000002,29.369999999999997,530.0,1805.0,71.5,84.0,58.5,61.5,0.0,0.0,0.0,2009,9,38,0
2009-09-15,7.25,8.0,9.0,58.5,0.0,0.0,2.0,6.0,30.060000000000002,29.384999999999998,531.0,1803.0,73.0,82.5,63.5,63.5,0.0,0.0,0.0,2009,9,38,1
2009-09-16,12.4,1.0,2.0,54.0,0.0,0.0,5.5,11.75,30.189999999999998,29.515,532.0,1760.0,66.0,71.5,60.5,59.5,0.0,0.0,0.0,2009,9,38,2
2009-09-17,4.800000000000001,0.0,-2.0,51.5,3.0,0.0,6.5,3.95,30.175,29.48,533.0,1758.0,62.0,71.5,52.0,56.5,0.0,0.0,0.0,2009,9,38,3
2009-09-18,6.550000000000001,0.5,1.5,55.0,0.0,0.0,2.5,5.199999999999999,30.175,29.490000000000002,535.0,1756.0,65.5,79.0,51.0,59.0,0.5,0.5,0.0,2009,9,38,4
2009-09-19,5.85,1.5,3.5,55.0,0.0,0.0,10.0,3.8000000000000003,30.205,29.509999999999998,536.0,1755.0,66.5,75.5,56.5,59.5,0.0,0.0,0.0,2009,9,38,5
2009-09-20,7.6,0.0,1.5,56.0,1.5,0.595,7.5,6.15,30.03,29.310000000000002,537.0,1753.0,63.5,72.0,54.0,60.0,1.0,3.0,1.0,2009,9,38,6
2009-09-21,5.05,0.5,3.0,59.5,0.5,0.01,23.0,3.55,29.975,29.285,538.0,1751.0,65.0,68.0,61.5,61.5,1.0,3.0,1.0,2009,9,39,0
2009-09-22,7.5,4.0,7.0,65.0,0.0,0.02,17.5,5.2,29.975,29.310000000000002,539.0,1749.0,69.0,76.5,61.0,67.0,1.0,2.0,0.5,2009,9,39,1
2009-09-23,4.35,4.0,8.0,62.5,0.0,0.0,31.5,0.7,30.115000000000002,29.445,540.0,1748.0,69.0,76.0,62.0,64.0,1.0,1.0,0.0,2009,9,39,2
2009-09-24,4.550000000000001,3.5,7.5,62.5,0.0,0.0,6.5,4.199999999999999,30.155,29.465,541.0,1746.0,68.5,72.0,64.0,64.5,1.0,1.0,0.0,2009,9,39,3
2009-09-25,6.8,0.0,4.0,57.0,0.0,0.09,11.0,5.4,30.115000000000002,29.415,542.0,1744.0,65.0,70.0,60.0,60.0,1.0,3.0,1.0,2009,9,39,4
2009-09-26,4.6,0.0,1.5,56.0,3.5,0.005,26.5,3.95,29.905,29.18,543.0,1742.0,61.5,67.5,55.5,59.0,1.0,1.0,0.0,2009,9,39,5
2009-09-27,10.2,0.0,3.0,53.0,2.0,0.27999999999999997,22.5,7.8999999999999995,29.59,28.875,544.0,1741.0,63.0,74.0,51.5,57.5,1.0,2.5,0.5,2009,9,39,6
2009-09-28,20.45,0.0,-2.5,42.0,8.5,0.01,28.5,20.05,29.61,28.945,545.0,1739.0,56.5,62.5,49.5,49.0,0.0,1.0,1.0,2009,9,40,0
2009-09-29,10.25,0.0,-5.5,42.0,11.5,0.005,33.0,8.7,29.96,29.310000000000002,546.0,1737.0,53.5,59.0,48.0,48.0,0.0,0.5,0.5,2009,9,40,1
2009-09-30,6.9,0.0,-4.0,41.0,10.0,0.0,3.0,5.25,30.105,29.415,547.0,1735.0,55.0,61.5,48.0,47.5,0.0,0.0,0.0,2009,9,40,2
2009-10-01,9.1,0.0,-7.0,46.0,14.0,0.74,13.0,8.95,29.9,29.155,548.0,1734.0,51.0,59.0,42.5,49.0,1.0,2.0,1.0,2009,10,40,3
2009-10-02,11.8,0.0,-6.0,46.0,13.0,0.19,21.5,10.25,29.555,28.835,549.0,1732.0,52.0,56.0,47.5,48.0,1.0,2.5,1.0,2009,10,40,4
2009-10-03,8.600000000000001,0.0,-4.5,47.0,12.5,0.07,26.0,8.15,29.705,29.049999999999997,550.0,1730.0,52.5,57.5,47.0,49.0,1.0,2.5,1.0,2009,10,40,5
2009-10-04,9.25,0.0,-4.0,42.5,12.0,0.005,27.5,8.95,29.985,29.310000000000002,552.0,1729.0,53.0,60.5,45.0,47.0,0.0,0.0,0.0,2009,10,40,6
2009-10-05,4.95,0.0,-4.5,42.0,12.5,0.0,8.5,2.35,30.035,29.32,553.0,1727.0,52.5,61.5,42.5,47.0,0.0,0.0,0.0,2009,10,41,0
2009-10-06,15.0,0.0,-0.5,46.5,9.5,0.04,24.0,9.15,29.655,28.935,554.0,1725.0,55.5,61.5,49.0,50.5,1.0,2.5,1.0,2009,10,41,1
2009-10-07,10.45,0.0,-3.0,39.0,12.0,0.0,26.0,8.85,29.955,29.275,555.0,1724.0,53.0,60.0,45.0,46.0,0.0,0.0,0.0,2009,10,41,2
2009-10-08,5.199999999999999,0.0,-6.0,46.0,15.0,0.13,20.5,4.05,29.925,29.215,556.0,1722.0,50.0,53.5,46.0,48.5,1.0,3.0,1.0,2009,10,41,3
2009-10-09,10.1,0.0,-9.0,43.5,19.0,0.445,34.5,9.350000000000001,29.925,29.235,557.0,1720.0,46.0,52.0,39.5,45.5,1.0,2.5,1.0,2009,10,41,4
2009-10-10,7.949999999999999,0.0,-14.5,30.0,24.5,0.0,28.5,7.6,30.21,29.52,558.0,1719.0,40.5,48.0,32.0,35.5,0.0,0.0,0.0,2009,10,41,5
2009-10-11,4.9,0.0,-17.0,22.5,28.0,0.0,17.0,1.3,30.355,29.635,559.0,1717.0,37.0,44.5,29.0,32.5,0.0,0.0,0.0,2009,10,41,6
2009-10-12,3.65,0.0,-8.5,35.0,19.5,0.015,21.5,0.6,30.189999999999998,29.47,600.0,1715.0,45.5,48.5,41.5,40.5,1.0,3.5,1.0,2009,10,42,0
2009-10-13,10.65,0.0,-11.5,32.0,23.5,0.0,1.5,8.5,30.35,29.630000000000003,602.0,1714.0,41.5,47.5,35.0,38.5,0.5,0.5,0.0,2009,10,42,1
2009-10-14,11.35,0.0,-8.0,36.0,20.0,0.03,9.5,10.85,30.17,29.435,603.0,1712.0,45.0,48.0,42.0,41.0,1.0,3.0,1.0,2009,10,42,2
2009-10-15,9.55,0.0,-10.0,38.0,22.0,0.31,6.5,8.8,30.0,29.285,604.0,1711.0,43.0,44.0,41.0,40.0,1.0,3.0,1.0,2009,10,42,3
2009-10-16,8.149999999999999,0.0,-9.5,36.0,22.5,0.06,35.0,7.6499999999999995,30.13,29.435000000000002,605.0,1709.0,42.5,45.5,39.5,39.5,0.0,1.5,1.0,2009,10,42,4
2009-10-17,7.949999999999999,0.0,-7.0,33.5,20.0,0.01,34.5,7.45,30.3,29.605,606.0,1707.0,45.0,52.0,37.5,39.5,0.0,1.0,1.0,2009,10,42,5
2009-10-18,6.550000000000001,0.0,-8.5,33.0,22.5,0.0,21.0,5.949999999999999,30.255000000000003,29.52,607.0,1706.0,42.5,53.0,32.0,39.5,0.0,0.0,0.0,2009,10,42,6
2009-10-19,11.15,0.0,4.0,40.5,10.0,0.0,21.0,11.05,30.005000000000003,29.285,608.0,1704.0,55.0,65.5,43.5,47.0,0.0,0.0,0.0,2009,10,43,0
2009-10-20,6.35,0.0,6.5,47.5,8.5,0.04,19.0,5.2,30.03,29.345,610.0,1703.0,56.5,63.0,49.5,52.0,0.0,1.0,1.0,2009,10,43,1
2009-10-21,11.35,0.0,12.5,51.0,2.5,0.01,21.0,11.25,29.99,29.285,611.0,1701.0,62.5,69.5,55.0,55.5,0.0,0.5,0.5,2009,10,43,2
2009-10-22,13.1,0.0,3.5,48.5,11.5,0.935,5.5,8.55,29.935000000000002,29.205,612.0,1660.0,53.5,58.0,48.5,50.5,1.0,2.0,1.0,2009,10,43,3
2009-10-23,15.8,0.0,3.5,49.5,12.5,1.09,18.5,6.4,29.48,28.765,613.0,1658.0,52.5,61.5,43.0,50.5,1.0,3.0,1.0,2009,10,43,4
2009-10-24,9.600000000000001,0.0,-5.0,37.0,21.0,0.045,26.0,8.95,29.735,29.065,614.0,1657.0,44.0,49.5,38.5,40.5,0.5,3.0,1.0,2009,10,43,5
2009-10-25,7.1,0.0,5.5,44.0,11.5,0.255,19.0,5.9,29.965,29.29,616.0,1656.0,53.5,62.5,44.0,48.5,1.0,2.0,1.0,2009,10,43,6
2009-10-26,7.15,0.0,4.5,47.5,12.5,0.12,21.0,5.050000000000001,30.02,29.315,617.0,1654.0,52.5,55.0,49.5,49.0,1.0,2.5,1.0,2009,10,44,0
2009-10-27,6.75,0.0,1.0,45.5,16.0,0.11,5.0,4.95,29.94,29.215,618.0,1653.0,49.0,51.5,46.5,47.5,1.0,2.5,1.0,2009,10,44,1
2009-10-28,3.65,0.0,7.0,49.0,11.0,0.0,13.5,2.45,29.99,29.310000000000002,619.0,1651.0,54.0,57.5,50.0,51.0,1.0,2.0,0.0,2009,10,44,2
2009-10-29,12.05,0.0,7.0,50.0,11.0,0.825,14.0,11.8,29.985,29.245,620.0,1650.0,54.0,60.0,47.5,52.0,1.0,3.0,1.0,2009,10,44,3
2009-10-30,17.65,0.0,11.5,53.5,7.5,0.98,20.5,15.649999999999999,29.555,28.83,622.0,1649.0,57.5,67.5,46.5,56.0,1.0,2.5,1.0,2009,10,44,4
2009-10-31,12.65,0.0,-4.5,31.0,23.5,0.01,26.0,12.25,29.865000000000002,29.215,623.0,1647.0,41.5,46.5,36.0,38.0,0.0,0.0,0.0,2009,10,44,5
2010-05-01,8.75,0.5,12.0,53.5,0.5,0.06,21.5,8.25,29.595,28.92,448.0,1849.0,65.0,70.5,59.5,58.5,0.5,1.5,1.0,2010,5,17,5
2010-05-02,6.5,0.0,7.0,52.0,4.0,0.62,25.5,3.6,29.605,28.935,447.0,1850.0,61.0,68.5,53.5,56.0,1.0,2.0,1.0,2010,5,17,6
2010-05-03,9.45,0.0,7.5,45.0,3.5,0.0,25.0,8.850000000000001,29.77,29.1,446.0,1851.0,61.5,72.0,51.0,53.0,0.0,0.0,0.0,2010,5,18,0
2010-05-04,13.399999999999999,1.0,12.0,43.5,0.0,0.0,21.0,13.0,29.775,29.09,444.0,1852.0,66.0,79.5,51.5,54.0,0.0,0.0,0.0,2010,5,18,1
2010-05-05,12.45,0.0,9.5,37.0,0.5,0.01,27.0,9.95,29.77,29.115,443.0,1853.0,64.5,72.5,56.5,51.0,0.0,0.0,0.0,2010,5,18,2
2010-05-06,9.6,0.0,-0.5,39.0,10.5,0.030000000000000002,4.5,5.800000000000001,29.99,29.299999999999997,442.0,1855.0,54.5,61.5,47.0,46.0,0.0,0.0,0.0,2010,5,18,3
2010-05-07,13.5,0.0,-2.5,46.0,12.5,0.73,32.5,3.1500000000000004,29.73,29.009999999999998,441.0,1856.0,52.5,59.0,45.5,48.5,1.0,2.0,1.0,2010,5,18,4
2010-05-08,14.8,0.0,-10.0,35.0,19.0,0.05,29.5,14.05,30.055,29.39,439.0,1857.0,46.0,50.0,42.0,41.0,0.0,1.0,1.0,2010,5,18,5
2010-05-09,6.15,0.0,-8.5,29.0,17.5,0.0,20.5,2.15,30.314999999999998,29.625,438.0,1858.0,47.5,57.0,37.5,40.0,0.0,0.0,0.0,2010,5,18,6
2010-05-10,13.6,0.0,-5.5,30.0,14.5,0.01,11.5,13.0,30.244999999999997,29.505,437.0,1859.0,50.5,58.0,42.0,42.0,0.0,1.0,1.0,2010,5,19,0
2010-05-11,10.15,0.0,-7.0,46.0,15.0,0.845,10.5,4.3,29.895,29.185000000000002,436.0,1860.0,50.0,55.5,44.0,47.5,1.0,2.5,1.0,2010,5,19,1
2010-05-12,10.2,0.0,-8.0,45.0,16.0,0.13,6.0,8.600000000000001,30.095,29.384999999999998,435.0,1901.0,49.0,52.0,45.0,46.5,1.0,3.5,1.0,2010,5,19,2
2010-05-13,12.850000000000001,0.0,4.5,53.5,2.5,1.23,25.0,5.35,29.93,29.255000000000003,434.0,1902.0,62.5,75.5,48.5,56.0,1.0,2.0,1.0,2010,5,19,3
2010-05-14,11.75,0.0,-0.5,43.5,7.5,0.0,26.0,11.4,30.17,29.490000000000002,433.0,1903.0,57.5,66.5,48.0,50.5,0.0,0.0,0.0,2010,5,19,4
2010-05-15,6.1,0.0,-4.5,41.5,11.5,0.0,4.5,4.05,30.255000000000003,29.560000000000002,432.0,1904.0,53.5,62.0,45.0,48.0,0.0,0.0,0.0,2010,5,19,5
2010-05-16,10.8,0.0,-4.0,43.0,10.0,0.0,5.0,10.399999999999999,30.175,29.46,431.0,1905.0,55.0,66.0,43.5,49.5,0.0,0.0,0.0,2010,5,19,6
2010-05-17,9.3,0.0,-4.0,42.5,10.0,0.06,3.0,8.75,30.035,29.32,430.0,1906.0,55.0,59.0,51.0,48.5,0.0,1.5,1.0,2010,5,20,0
2010-05-18,9.95,0.0,-4.0,40.5,9.0,0.0,2.5,9.35,29.985,29.285,429.0,1907.0,56.0,63.5,47.5,48.0,0.0,0.0,0.0,2010,5,20,1
2010-05-19,6.85,0.0,-0.5,39.0,5.5,0.0,4.0,6.050000000000001,30.02,29.335,428.0,1908.0,59.5,73.5,45.0,50.5,0.0,0.0,0.0,2010,5,20,2
2010-05-20,7.6,0.0,0.5,49.0,3.5,0.07,12.5,6.55,30.02,29.32,427.0,1909.0,61.5,73.0,49.0,55.0,0.0,1.0,1.0,2010,5,20,3
2010-05-21,6.25,0.0,3.5,58.0,0.5,0.305,11.0,4.8,29.875,29.18,426.0,1910.0,64.5,72.5,56.0,60.0,1.0,3.5,1.0,2010,5,20,4
2010-05-22,5.75,0.5,4.5,59.0,0.0,0.005,10.5,3.05,29.94,29.259999999999998,425.0,1911.0,65.5,73.0,58.0,61.0,1.0,3.5,0.0,2010,5,20,5
2010-05-23,10.0,11.5,15.5,65.5,0.0,0.0,18.0,9.75,29.965,29.295,425.0,1912.0,76.5,89.0,63.5,69.0,0.0,0.0,0.0,2010,5,20,6
2010-05-24,8.05,16.5,19.5,66.5,0.0,0.0,13.5,6.449999999999999,30.020000000000003,29.36,424.0,1913.0,81.5,91.0,71.5,71.5,0.0,0.0,0.0,2010,5,21,0
2010-05-25,7.949999999999999,14.0,17.0,61.5,0.0,0.0,12.5,5.75,30.03,29.36,423.0,1914.0,79.0,87.5,70.0,68.0,0.0,0.0,0.0,2010,5,21,1
2010-05-26,5.15,12.5,15.5,62.5,0.0,0.01,2.5,3.1500000000000004,29.990000000000002,29.314999999999998,422.0,1915.0,77.5,86.0,68.0,68.0,0.0,1.0,0.5,2010,5,21,2
2010-05-27,11.85,4.5,7.5,50.0,0.0,0.0,2.5,11.55,30.015,29.335,422.0,1916.0,69.5,77.0,62.0,59.0,0.0,0.0,0.0,2010,5,21,3
2010-05-28,9.4,3.0,5.0,49.5,0.0,0.0,2.5,8.9,30.0,29.305,421.0,1916.0,68.0,77.5,58.0,58.0,0.0,0.0,0.0,2010,5,21,4
2010-05-29,5.699999999999999,8.0,9.0,57.0,0.0,0.0,6.0,4.75,29.939999999999998,29.255000000000003,421.0,1917.0,73.0,85.0,60.5,63.0,0.0,0.0,0.0,2010,5,21,5
2010-05-30,6.0,12.0,13.0,59.0,0.0,0.005,17.5,4.55,29.869999999999997,29.195,420.0,1918.0,77.0,91.0,62.5,66.0,0.0,0.0,0.0,2010,5,21,6
2010-05-31,4.75,9.5,10.5,64.5,0.0,0.915,21.5,1.1,29.855,29.18,420.0,1919.0,74.5,82.5,65.5,67.0,1.0,2.5,1.0,2010,5,22,0
2010-06-01,6.05,9.5,10.5,62.5,0.0,0.0,18.0,4.75,29.835,29.135,419.0,1920.0,74.5,84.5,64.0,67.0,1.0,2.0,0.0,2010,6,22,1
2010-06-02,9.399999999999999,2.5,3.5,61.0,0.0,1.1600000000000001,33.0,3.2,29.700000000000003,29.025,419.0,1920.0,67.5,77.0,58.0,64.0,1.0,2.0,1.0,2010,6,22,2
2010-06-03,7.75,0.0,0.5,46.0,0.5,0.0,4.0,6.4,29.799999999999997,29.125,418.0,1921.0,64.5,71.0,57.0,55.0,0.0,0.0,0.0,2010,6,22,3
2010-06-04,9.15,6.0,7.0,59.5,0.0,0.005,21.5,7.3,29.72,29.035,418.0,1922.0,71.0,83.0,58.5,64.5,0.0,0.0,0.0,2010,6,22,4
2010-06-05,7.9,5.0,5.0,64.0,0.0,0.33,23.5,4.4,29.655,28.975,417.0,1923.0,70.0,79.0,60.0,66.5,1.0,2.5,1.0,2010,6,22,5
2010-06-06,10.8,1.5,0.5,54.5,0.0,0.01,32.5,8.75,29.835,29.189999999999998,417.0,1923.0,66.5,75.5,56.5,59.0,0.0,1.0,1.0,2010,6,22,6
2010-06-07,7.4,0.0,-3.5,48.5,2.5,0.0,7.5,6.45,30.045,29.375,417.0,1924.0,62.5,69.5,55.0,55.0,0.0,0.0,0.0,2010,6,23,0
2010-06-08,9.5,0.0,-3.0,57.0,2.0,0.39,13.0,8.3,29.965,29.25,417.0,1925.0,63.0,67.0,58.5,59.0,1.0,2.0,1.0,2010,6,23,1
2010-06-09,10.8,9.5,8.5,55.5,0.0,0.0,27.5,10.1,29.83,29.16,416.0,1925.0,74.5,83.0,66.0,63.0,1.0,1.0,0.0,2010,6,23,2
2010-06-10,6.7,3.0,1.0,54.0,0.0,0.0,7.5,5.05,29.950000000000003,29.285,416.0,1926.0,68.0,76.0,59.0,60.0,0.0,0.0,0.0,2010,6,23,3
2010-06-11,10.35,11.5,9.5,67.0,0.0,0.215,19.0,8.7,29.884999999999998,29.21,416.0,1926.0,76.5,88.5,64.0,71.0,0.0,1.0,0.5,2010,6,23,4
2010-06-12,7.75,5.0,2.0,63.0,0.0,0.23,3.0,3.05,29.950000000000003,29.28,416.0,1927.0,70.0,77.0,62.0,65.0,1.0,2.5,1.0,2010,6,23,5
2010-06-13,4.8,2.0,-1.0,61.5,0.0,0.25,8.0,3.55,29.975,29.29,416.0,1927.0,67.0,72.0,61.5,63.5,1.0,2.5,1.0,2010,6,23,6
2010-06-14,6.55,1.0,-2.0,61.0,0.0,0.01,4.5,5.85,29.93,29.255000000000003,416.0,1928.0,66.0,71.0,60.5,62.5,1.0,2.5,1.0,2010,6,24,0
2010-06-15,5.9,5.0,2.0,65.5,0.0,0.735,19.5,2.7,29.884999999999998,29.195,416.0,1928.0,70.0,79.0,60.5,67.0,1.0,2.5,1.0,2010,6,24,1
2010-06-16,9.6,9.5,5.5,60.5,0.0,0.0,27.5,6.0,29.975,29.310000000000002,416.0,1929.0,74.5,84.0,64.0,65.0,0.0,0.0,0.0,2010,6,24,2
2010-06-17,7.2,10.0,6.0,61.5,0.0,0.0,14.0,5.1,30.005000000000003,29.33,416.0,1929.0,75.0,84.0,65.5,67.0,0.0,0.0,0.0,2010,6,24,3
2010-06-18,10.0,14.0,9.0,66.0,0.0,0.765,21.5,6.5,29.915,29.21,416.0,1929.0,79.0,90.5,66.5,69.0,0.5,1.5,0.5,2010,6,24,4
2010-06-19,11.05,11.0,6.0,60.5,0.0,0.0,27.5,9.95,29.93,29.27,416.0,1930.0,76.0,85.5,66.0,66.0,0.0,0.0,0.0,2010,6,24,5
2010-06-20,4.95,8.5,3.5,60.5,0.0,0.01,8.0,4.1,30.03,29.369999999999997,416.0,1930.0,73.5,80.5,65.5,65.0,0.0,0.0,0.0,2010,6,24,6
2010-06-21,7.7,11.5,6.5,66.0,0.0,0.31,16.5,5.0,29.965,29.285,416.0,1930.0,76.5,85.0,67.5,69.0,0.5,0.5,0.0,2010,6,25,0
2010-06-22,7.050000000000001,12.5,7.5,68.0,0.0,0.0,22.5,6.300000000000001,29.975,29.310000000000002,417.0,1931.0,77.5,85.5,69.5,71.0,0.0,0.0,0.0,2010,6,25,1
2010-06-23,11.5,12.5,7.5,69.5,0.0,1.05,22.0,9.75,29.89,29.195,417.0,1931.0,77.5,87.0,68.0,71.0,1.0,3.5,1.0,2010,6,25,2
2010-06-24,8.399999999999999,9.0,3.0,59.5,0.0,0.0,34.0,3.85,30.020000000000003,29.354999999999997,417.0,1931.0,74.0,82.5,65.0,65.0,0.0,0.0,0.0,2010,6,25,3
2010-06-25,7.5,9.0,3.0,61.5,0.0,0.0,20.0,6.45,29.994999999999997,29.310000000000002,417.0,1931.0,74.0,84.0,64.0,66.5,0.0,0.0,0.0,2010,6,25,4
2010-06-26,6.85,13.0,7.0,65.5,0.0,0.7749999999999999,13.5,1.65,29.82,29.130000000000003,418.0,1931.0,78.0,87.5,68.5,69.5,0.5,1.5,1.0,2010,6,25,5
2010-06-27,9.55,14.5,8.5,69.5,0.0,0.71,24.0,7.95,29.61,28.924999999999997,418.0,1931.0,79.5,86.0,72.0,72.5,0.5,0.5,0.0,2010,6,25,6
2010-06-28,11.5,8.5,2.5,59.0,0.0,0.0,31.0,9.25,29.75,29.104999999999997,419.0,1931.0,73.5,82.0,64.0,65.0,0.0,0.0,0.0,2010,6,26,0
2010-06-29,8.05,2.5,-3.5,52.5,0.0,0.0,5.0,6.45,30.08,29.435000000000002,419.0,1931.0,67.5,74.0,60.5,59.0,0.0,0.0,0.0,2010,6,26,1
2010-06-30,6.3,1.5,-5.5,50.0,0.0,0.0,4.5,3.8,30.240000000000002,29.57,419.0,1931.0,66.5,75.5,56.5,57.0,0.0,0.0,0.0,2010,6,26,2
2010-07-01,5.75,2.0,-5.0,47.5,0.0,0.0,9.5,5.6,30.32,29.619999999999997,420.0,1931.0,67.0,77.0,56.5,57.0,0.0,0.0,0.0,2010,7,26,3
2010-07-02,8.0,7.0,0.0,51.5,0.0,0.0,18.5,7.7,30.195,29.494999999999997,420.0,1931.0,72.0,83.0,60.5,60.5,0.0,0.0,0.0,2010,7,26,4
2010-07-03,8.7,10.0,3.0,55.0,0.0,0.0,20.0,8.3,30.03,29.335,421.0,1931.0,75.0,87.0,62.0,63.0,0.0,0.0,0.0,2010,7,26,5
2010-07-04,10.6,16.0,9.0,65.5,0.0,0.015,22.0,10.2,29.905,29.23,422.0,1930.0,81.0,91.5,70.0,71.0,0.0,0.0,0.0,2010,7,26,6
2010-07-05,14.3,20.0,13.0,63.5,0.0,0.0,20.0,14.0,29.89,29.23,422.0,1930.0,85.0,90.5,78.5,70.5,0.0,0.0,0.0,2010,7,27,0
2010-07-06,9.6,17.5,10.5,68.5,0.0,0.205,22.5,8.7,29.955,29.295,423.0,1930.0,82.5,90.5,74.0,72.5,0.0,1.0,1.0,2010,7,27,1
2010-07-07,5.9,17.5,10.5,69.5,0.0,0.125,23.5,4.15,30.020000000000003,29.365000000000002,423.0,1930.0,82.5,93.5,71.5,73.0,0.5,0.5,0.0,2010,7,27,2
2010-07-08,5.050000000000001,16.0,8.0,69.5,0.0,0.155,33.0,1.6,29.979999999999997,29.299999999999997,424.0,1929.0,81.0,87.5,73.5,72.5,1.0,2.0,1.0,2010,7,27,3
2010-07-09,7.0,14.5,6.5,59.0,0.0,0.01,19.0,5.6,29.97,29.29,425.0,1929.0,79.5,87.5,71.0,67.0,0.0,0.0,0.0,2010,7,27,4
2010-07-10,7.55,14.0,6.0,60.0,0.0,0.005,27.5,5.199999999999999,29.939999999999998,29.259999999999998,425.0,1929.0,79.0,89.0,69.0,67.5,0.0,0.0,0.0,2010,7,27,5
2010-07-11,7.25,11.0,3.0,62.5,0.0,0.78,22.0,6.0,29.799999999999997,29.104999999999997,426.0,1928.0,76.0,85.0,66.5,67.0,1.0,2.0,1.0,2010,7,27,6
2010-07-12,4.25,10.0,2.0,64.5,0.0,0.01,19.5,1.4,29.75,29.08,427.0,1928.0,75.0,84.0,65.0,68.0,1.0,2.0,0.5,2010,7,28,0
2010-07-13,6.5,12.5,4.5,64.5,0.0,0.095,9.5,5.800000000000001,29.86,29.21,428.0,1927.0,77.5,84.0,70.5,68.5,0.0,0.5,0.5,2010,7,28,1
2010-07-14,9.649999999999999,16.0,8.0,70.0,0.0,0.0,17.5,8.899999999999999,29.950000000000003,29.28,428.0,1927.0,81.0,90.5,71.0,73.5,1.0,1.5,0.0,2010,7,28,2
2010-07-15,10.2,17.0,8.0,69.0,0.0,0.005,26.0,7.45,29.9,29.235,429.0,1926.0,82.0,91.0,72.0,73.0,0.0,0.0,0.0,2010,7,28,3
2010-07-16,8.0,14.0,5.0,61.0,0.0,0.0,25.0,7.0,29.939999999999998,29.259999999999998,430.0,1925.0,79.0,90.0,67.5,68.0,0.0,0.0,0.0,2010,7,28,4
2010-07-17,6.65,17.0,8.0,63.5,0.0,0.0,27.0,3.5,29.880000000000003,29.21,431.0,1925.0,82.0,92.5,71.0,70.0,0.0,0.0,0.0,2010,7,28,5
