id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_at_sale,age_of_remod,baths,finished_basement_sqft,overall_qual_x_gr_liv_area,has_central_air,newly_renovated,functionality,building_type
256,2745,905477010,20,RL,77.0,8335,1,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,0,0,0,0,0,GasA,Gd,Y,SBrkr,0,1124,3,1,TA,5,Min2,1,Gd,0,0.0,0,0.0,0.0,0,0,N,0,36,190,0,0,0,0,0,0,0,4,2006,WD ,93000,52,52,1.0,0.0,5620,1,0,deducted,single_family
257,1094,528280180,60,RL,71.0,8220,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,647.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1892,3,1,TA,8,Typ,1,TA,Attchd,2000.0,RFn,2.0,431.0,TA,TA,Y,108,0,0,0,0,0,0,0,0,0,7,2008,WD ,226750,8,7,2.5,544.0,13244,1,0,typical,single_family
258,651,535353140,190,RL,107.0,10615,1,0,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,0,1699,3,2,TA,7,Typ,0,0,CarPort,1920.0,Unf,2.0,420.0,Fa,Fa,Y,0,74,0,0,0,0,0,0,0,0,8,2009,WD ,95000,109,39,3.0,440.0,5097,1,0,typical,two_family_conversion
259,198,903228150,50,RM,50.0,6000,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1416,3,1,TA,6,Typ,0,0,Detchd,1948.0,Unf,1.0,312.0,TA,TA,P,221,0,48,0,0,0,0,0,0,0,3,2010,WD ,139900,62,60,1.5,300.0,8496,1,0,typical,single_family
260,131,534451150,30,RL,55.0,5350,1,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1306,3,1,Fa,6,Mod,0,0,0,0.0,0,0.0,0.0,0,0,Y,263,0,0,0,0,0,0,GdWo,Shed,450,5,2010,WD ,76500,70,44,1.0,0.0,3918,1,0,deducted,single_family
261,1258,535380110,30,RL,60.0,5400,1,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,672,2,1,TA,4,Typ,0,0,Detchd,1997.0,Unf,1.0,308.0,TA,TA,N,88,108,0,0,0,0,0,0,0,0,7,2008,WD ,86900,68,3,1.0,0.0,2688,1,0,typical,single_family
262,1599,923227030,20,RL,0.0,17979,1,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1160,3,1,Gd,6,Typ,0,0,Attchd,1968.0,Unf,1.0,257.0,TA,TA,Y,81,0,0,0,0,0,0,GdWo,Shed,500,2,2008,WD ,152500,40,40,2.0,785.0,5800,1,0,typical,single_family
263,1508,908250090,20,RL,68.0,9520,1,0,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,930,2,1,TA,5,Typ,0,0,Attchd,1953.0,RFn,1.0,286.0,TA,TA,Y,134,0,0,0,0,0,0,MnPrv,Gar2,3000,5,2008,WD ,99000,55,55,1.0,767.0,3720,1,0,typical,single_family
264,615,534450150,30,RL,50.0,5330,1,0,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,0,708,2,1,Fa,5,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,164,0,0,0,0,0,0,0,0,0,12,2009,WD ,82500,69,59,1.0,280.0,2832,1,0,typical,single_family
265,1815,531451030,120,RL,50.0,8012,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1575,2,1,Gd,5,Typ,0,0,Attchd,1992.0,RFn,2.0,529.0,TA,TA,Y,0,0,52,0,0,0,0,0,0,0,7,2007,WD ,179200,15,15,3.0,430.0,9450,1,0,typical,townhouse_end_unit
266,2712,905105010,20,RL,75.0,9000,1,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1059,3,1,TA,6,Typ,0,0,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,0,GdWo,0,0,6,2006,WD ,142500,40,40,2.0,773.0,5295,1,0,typical,single_family
267,2051,905101070,20,RL,62.0,14299,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,0,1005,3,1,TA,5,Typ,0,0,Detchd,1964.0,Unf,2.0,440.0,TA,TA,N,0,0,0,0,0,0,0,MnPrv,0,0,7,2007,WD ,115400,43,43,2.0,657.0,4020,1,0,typical,single_family
268,1863,534104090,60,FV,0.0,7050,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1929,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,650.0,TA,TA,Y,0,235,0,0,0,0,0,0,0,0,5,2007,WD ,226000,6,6,3.5,738.0,13503,1,0,typical,single_family
269,2510,533212130,160,FV,30.0,3180,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,80,1200,2,1,Gd,4,Typ,0,0,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,0,0,0,0,4,2006,WD ,144152,1,1,2.5,0.0,8400,1,0,typical,townhouse_end_unit
270,1069,528178090,60,RL,112.0,16451,1,0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,2690,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,795.0,TA,TA,Y,268,58,0,0,0,0,0,0,0,0,7,2008,WD ,370000,5,5,2.5,0.0,21520,1,0,typical,single_family
271,336,923276030,20,RL,76.0,12887,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,GLQ,GasA,TA,Y,SBrkr,0,833,2,1,Gd,5,Typ,0,0,Attchd,1984.0,Unf,2.0,495.0,TA,TA,Y,431,0,0,0,0,0,0,MnPrv,0,0,4,2010,WD ,149900,26,26,2.0,797.0,4165,1,0,typical,single_family
272,2417,528221100,60,RL,105.0,15578,1,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1456,3,1,TA,8,Typ,0,0,Attchd,2006.0,RFn,2.0,429.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,5,2006,New,172785,0,0,2.5,0.0,8736,1,0,typical,single_family
273,1962,535451110,20,RL,60.0,7200,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,0,864,3,1,Gd,5,Typ,0,0,Detchd,1980.0,RFn,2.0,720.0,TA,TA,Y,194,0,0,0,0,0,0,0,0,0,7,2007,WD ,129000,57,5,2.0,547.0,4320,1,0,typical,single_family
274,372,527302175,20,RL,48.0,17043,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1586,3,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2.0,435.0,TA,TA,Y,192,0,0,0,0,0,0,0,0,0,1,2009,WD ,181000,30,11,2.0,0.0,9516,1,0,typical,single_family
275,2578,535178100,80,RL,125.0,10000,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,Ex,Y,SBrkr,0,1370,3,1,TA,6,Typ,1,TA,Basment,1956.0,RFn,1.0,300.0,TA,TA,Y,191,0,0,0,120,0,0,MnPrv,0,0,2,2006,WD ,148000,50,50,2.0,959.0,6850,1,0,typical,single_family
276,2824,908130020,20,RL,75.0,8050,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,ALQ,GasA,Ex,Y,SBrkr,0,914,2,1,Gd,4,Typ,0,0,0,0.0,0,0.0,0.0,0,0,N,32,0,0,0,0,0,0,0,0,0,4,2006,WD ,117250,4,4,2.0,772.0,5484,1,0,typical,single_family
277,471,528228435,120,RL,43.0,3182,1,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1555,2,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,143,20,0,0,0,0,0,0,0,0,5,2009,WD ,192500,4,3,2.0,16.0,10885,1,0,typical,townhouse_end_unit
278,1544,909451150,160,RM,24.0,1950,1,0,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,GLQ,GasA,TA,Y,SBrkr,0,1556,3,1,TA,6,Typ,1,TA,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,161,0,0,0,0,0,0,GdPrv,0,0,7,2008,COD,151000,28,28,3.5,693.0,9336,1,0,typical,townhouse_inside_unit
279,2141,907203060,20,RL,70.0,7700,1,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,TA,Y,SBrkr,0,882,3,1,TA,5,Typ,0,0,Detchd,1980.0,Unf,2.0,461.0,TA,TA,Y,96,0,0,0,0,0,0,MnPrv,0,0,3,2007,WD ,112500,35,35,2.0,606.0,4410,1,0,typical,single_family
280,2008,903205085,30,RL,98.0,8731,1,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1167,3,1,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2.0,495.0,TA,TA,Y,0,0,216,0,126,0,0,0,0,0,5,2007,WD ,144000,87,57,1.0,645.0,5835,1,0,deducted,single_family
281,1075,528186130,120,RL,89.0,8232,1,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,714.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1800,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,RFn,3.0,944.0,TA,TA,Y,210,0,0,0,0,0,0,0,0,0,6,2008,New,370967,1,0,3.0,1204.0,16200,1,1,typical,townhouse_end_unit
282,34,527453130,160,RL,24.0,2280,1,0,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1456,3,1,Gd,6,Typ,1,TA,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,173,0,0,0,0,0,0,0,0,0,6,2010,WD ,149900,35,35,2.5,514.0,8736,1,0,typical,townhouse_inside_unit
283,847,907192030,60,RL,68.0,8935,1,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1660,3,1,Gd,7,Typ,0,0,Attchd,2002.0,RFn,2.0,493.0,TA,TA,Y,144,68,0,0,0,0,0,0,0,0,7,2009,WD ,195000,7,7,2.5,0.0,11620,1,0,typical,single_family
284,1629,527165100,80,RL,0.0,9125,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1482,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2.0,392.0,TA,TA,Y,100,25,0,0,0,0,0,0,0,0,7,2007,WD ,163900,15,15,2.5,0.0,10374,1,0,typical,single_family
285,2073,905352010,20,RL,0.0,11075,1,0,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,TA,TA,PConc,Gd,TA,No,BLQ,LwQ,GasA,Ex,Y,SBrkr,0,1522,3,1,TA,7,Typ,1,TA,Attchd,1984.0,Fin,2.0,552.0,TA,TA,Y,0,77,0,0,168,0,0,GdPrv,0,0,2,2007,WD ,182000,23,23,2.0,1190.0,9132,1,0,typical,single_family
286,960,916382100,20,RL,113.0,13438,1,0,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2036,3,1,Ex,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,780.0,TA,TA,Y,90,154,0,0,0,0,0,0,0,0,7,2009,WD ,410000,1,1,3.0,1758.0,18324,1,1,typical,single_family
287,955,914476430,20,RL,82.0,11070,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1595,2,1,TA,5,Typ,0,0,Detchd,1991.0,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,4,2009,COD,152000,18,18,3.0,55.0,7975,1,0,typical,single_family
288,2476,531376030,60,RL,65.0,7800,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1686,3,1,Gd,8,Typ,0,0,Attchd,2005.0,Fin,2.0,462.0,TA,TA,Y,144,101,0,0,0,0,0,0,0,0,4,2006,WD ,184000,1,1,2.5,0.0,11802,1,0,typical,single_family
289,1590,923202015,90,RM,78.0,7060,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1344,2,2,TA,8,Typ,0,0,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,11,2008,WD ,206300,11,10,4.0,1309.0,9408,1,0,typical,duplex
290,2913,923226150,90,RL,0.0,11836,1,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1652,4,2,TA,8,Typ,0,0,2Types,1970.0,Unf,3.0,928.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,3,2006,WD ,146500,36,36,2.0,149.0,8260,1,0,typical,duplex
291,149,535180130,50,RL,60.0,8382,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,0,1337,3,1,TA,5,Typ,0,0,Attchd,1956.0,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,2,2010,WD ,108000,54,54,1.0,0.0,5348,1,0,typical,single_family
292,2525,534126060,80,RL,102.0,10192,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1920,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2.0,487.0,TA,TA,Y,0,98,0,0,0,0,0,GdPrv,0,0,9,2006,WD ,170000,38,14,3.0,0.0,13440,1,0,typical,single_family
293,1470,907290250,120,RM,0.0,4426,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,848,1,1,Gd,3,Typ,0,0,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,0,0,0,2,2008,WD ,145000,4,4,2.0,662.0,5088,1,0,typical,townhouse_end_unit
294,412,527453140,120,RL,24.0,2280,1,0,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,0,1055,2,1,TA,4,Typ,1,Fa,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,0,27,0,0,0,0,0,0,0,0,8,2009,WD ,123000,34,34,2.5,1057.0,7385,1,0,typical,townhouse_inside_unit
295,1399,905351089,120,RL,0.0,2887,1,0,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1291,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2.0,431.0,TA,TA,Y,307,0,0,0,0,0,0,0,0,0,11,2008,WD ,173000,12,11,2.0,1003.0,7746,1,0,typical,single_family
296,183,902207140,30,RM,60.0,8520,1,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,720,2,1,TA,5,Typ,0,0,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,0,0,0,0,5,2010,WD ,105900,82,7,1.0,0.0,4320,1,0,typical,single_family
297,974,923225360,180,RM,21.0,1596,1,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,988,2,1,TA,5,Typ,0,0,BuiltIn,1973.0,Unf,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,0,GdWo,0,0,11,2009,WD ,91000,36,36,2.0,462.0,3952,1,0,typical,townhouse_inside_unit
298,930,909426090,50,RL,78.0,15600,1,0,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Rec,GasW,Fa,N,SBrkr,0,1523,3,1,Fa,7,Maj2,1,TA,Attchd,1949.0,Unf,1.0,295.0,TA,TA,Y,0,0,81,0,0,0,0,0,0,0,10,2009,WD ,158000,60,4,3.0,819.0,7615,0,0,deducted,single_family
299,881,907412020,60,RL,65.0,9313,1,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1728,3,1,Gd,7,Typ,0,0,Attchd,2004.0,RFn,2.0,572.0,TA,TA,Y,187,56,0,0,0,0,0,0,0,0,4,2009,WD ,190000,5,5,2.5,0.0,12096,1,0,typical,single_family
300,1180,533250110,120,RL,22.0,11064,1,0,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,GLQ,GasA,Ex,Y,SBrkr,0,1239,1,1,Gd,4,Typ,1,Fa,Attchd,1995.0,Fin,2.0,477.0,TA,TA,Y,172,24,0,0,0,0,0,0,0,0,8,2008,WD ,217500,13,13,2.5,1230.0,9912,1,0,typical,townhouse_end_unit
301,1553,910226040,50,RM,75.0,9000,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,0,1955,4,1,TA,7,Typ,0,0,Attchd,1958.0,Fin,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,1,2008,WD ,165500,50,50,2.0,330.0,9775,1,0,typical,single_family
302,928,909425060,70,RL,75.0,12000,1,0,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,1564,3,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1.0,234.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,7,2009,WD ,174500,68,59,1.5,275.0,10948,1,0,typical,single_family
303,1512,908276140,80,RL,62.0,7692,1,0,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,Unf,GasA,Gd,Y,FuseA,0,1204,3,1,TA,6,Typ,0,0,Basment,1954.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,11,2008,WD ,100000,54,54,1.0,0.0,4816,1,0,typical,single_family
304,3,526351010,20,RL,81.0,14267,1,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1329,3,1,Gd,6,Typ,0,0,Attchd,1958.0,Unf,1.0,312.0,TA,TA,Y,393,36,0,0,0,0,0,0,Gar2,12500,6,2010,WD ,172000,52,52,1.5,923.0,7974,1,0,typical,single_family
305,2140,907202220,20,RL,75.0,9675,1,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,0,879,3,1,TA,5,Typ,0,0,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,80,0,0,0,0,0,0,0,0,9,2007,Con,120000,32,32,1.0,762.0,4395,1,0,typical,single_family
